"[5.203434465695057, 4.987128308047999, 4.965024923112459, 4.9515227176032885, 4.924461897925821, 4.907246582164313, 4.902551766169453, 4.894161167683666, 4.87697877963674, 4.857485526247578, 4.85477388662785, 4.8482288372229565, 4.84419776342398, 4.827132070564201, 4.812648372260908, 4.802166466235379, 4.795358453492879, 4.792861293367596, 4.783854707480715, 4.773751704640526]","[4.0628451943383785, 3.839980588438353, 4.56258013628914, 4.570133615364773, 4.315853577759287, 4.549314007096176, 4.558645339362757, 3.9725109725023393, 4.987128308047999, 4.6958709650314985, 4.246621340594592, 4.281127310191195, 4.987128308047999, 4.299429322457231, 4.392751792040871, 4.074508923050805, 4.190678637482775, 4.179582099598753, 4.508876493980037, 4.261973645863345]","[4.0628451943383785, 3.839980588438353, 4.965024923112459, 4.9515227176032885, 4.924461897925821, 4.549314007096176, 4.902551766169453, 3.9725109725023393, 4.87697877963674, 4.857485526247578, 4.85477388662785, 4.281127310191195, 4.84419776342398, 4.827132070564201, 4.392751792040871, 4.074508923050805, 4.795358453492879, 4.792861293367596, 4.508876493980037, 4.261973645863345]",3.839980588438353,25.910845041275024,200,10,20,20
"[5.3850932073589535, 5.2735157356164555, 5.25985650133762, 5.245422052063811, 5.221503097583826, 5.214880409614281, 5.21105398543496, 5.20781903640164, 5.206212800414876, 5.2025684482784635, 5.189204044380369, 5.169463600947545, 5.158048564364811, 5.152956972867074, 5.146682531500668, 5.1416567440862, 5.1410290631267825, 5.138979826539971, 5.133589150184997, 5.10027427898968]","[4.7773274472918885, 4.776006315830638, 4.375471285313303, 4.823294297103996, 4.971876108679405, 4.662770863377861, 4.995582239138957, 4.822231143175605, 4.4112624954499, 4.836462301870319, 4.685468347524893, 4.983756140510459, 5.189204044380369, 4.976753710398991, 4.741676888106399, 4.839707296852962, 4.895453981590646, 4.810127099917662, 4.599394132952661, 5.221503097583826]","[4.7773274472918885, 5.2735157356164555, 4.375471285313303, 4.823294297103996, 5.221503097583826, 4.662770863377861, 5.21105398543496, 5.20781903640164, 4.4112624954499, 5.2025684482784635, 4.685468347524893, 5.169463600947545, 5.158048564364811, 4.976753710398991, 5.146682531500668, 5.1416567440862, 5.1410290631267825, 5.138979826539971, 4.599394132952661, 5.221503097583826]",4.375471285313303,25.938618421554565,200,10,20,20
"[5.588782903058845, 5.537435605241566, 5.506872499735643, 5.500362248678063, 5.457431687054358, 5.456344935658485, 5.440489446909716, 5.42758906496458, 5.426274955403203, 5.416533736863025, 5.413983481130967, 5.402648859962973, 5.392648467599046, 5.388077750451644, 5.387215900890409, 5.3863922648141545, 5.380233166698555, 5.377658489587279, 5.35525258279099, 5.332451842194737]","[4.451082187524058, 4.419988781644891, 5.233485851950383, 4.988452474082202, 4.674092800065866, 5.084292980599329, 4.939783067709156, 5.324413689333303, 4.793019617559502, 5.35525258279099, 5.258186634031538, 4.753652055992241, 5.047258566527865, 4.702823438772847, 4.698076608530979, 5.119217136755493, 4.521084201598476, 4.781619441167664, 4.421521349416175, 4.903023496346328]","[5.588782903058845, 5.537435605241566, 5.233485851950383, 4.988452474082202, 4.674092800065866, 5.456344935658485, 4.939783067709156, 5.42758906496458, 4.793019617559502, 5.416533736863025, 5.413983481130967, 4.753652055992241, 5.047258566527865, 5.388077750451644, 5.387215900890409, 5.3863922648141545, 5.380233166698555, 5.377658489587279, 5.35525258279099, 5.332451842194737]",4.036459412078043,25.937175035476685,200,10,20,20
"[5.491551643068476, 5.475722809097996, 5.408813593715306, 5.380571627583423, 5.368285430508177, 5.3561809022190285, 5.354374860325993, 5.352781161265746, 5.335912277509418, 5.284488649463229, 5.283170895808055, 5.268215586118881, 5.26458294534261, 5.263970634410199, 5.2604708530302755, 5.257825452675844, 5.246205656825635, 5.235377172769023, 5.235361013552737, 5.229646804098731]","[4.562195450186639, 5.050231349509967, 5.043166850724095, 4.888283950741345, 5.015096196994406, 4.894932183907789, 5.040086723726475, 4.836287134944347, 4.837222958121076, 5.1137673703666575, 4.836621255266671, 4.94259804596026, 5.040086723726475, 4.88854920209722, 4.7035311222800855, 4.7467914103193145, 4.950364248181147, 5.064104426074067, 5.1531381137436085, 5.050591859768895]","[5.491551643068476, 5.475722809097996, 5.043166850724095, 4.888283950741345, 5.015096196994406, 5.3561809022190285, 5.040086723726475, 5.352781161265746, 4.837222958121076, 5.284488649463229, 4.836621255266671, 4.94259804596026, 5.040086723726475, 5.263970634410199, 5.2604708530302755, 4.7467914103193145, 4.950364248181147, 5.235377172769023, 5.235361013552737, 5.229646804098731]",4.489415442516701,25.91275095939636,200,10,20,20
"[5.457234394191421, 5.409653470551769, 5.400180544414447, 5.397545250138567, 5.378838569114922, 5.360440938881146, 5.353577429891472, 5.318093392515973, 5.314076138973948, 5.311995425447049, 5.277669757632404, 5.274482188782235, 5.262562277516031, 5.242812863383658, 5.220254672931304, 5.19609857617269, 5.1668936573983215, 5.160402171741459, 5.156402076006938, 5.1314482673319555]","[4.343622800565501, 5.1026811728257755, 4.764945867330277, 4.540934264038887, 4.743588770302342, 4.790386376794672, 4.544840706058429, 4.7902975242191115, 4.64249618480444, 4.107419701148361, 4.790386376794672, 5.160402171741459, 4.778069437821942, 5.378838569114922, 5.160402171741459, 4.797997422628021, 5.068834270587502, 4.654343904799987, 4.541028389176042, 4.490410907994648]","[5.457234394191421, 5.1026811728257755, 4.764945867330277, 5.397545250138567, 5.378838569114922, 4.790386376794672, 4.544840706058429, 4.7902975242191115, 5.314076138973948, 4.107419701148361, 4.790386376794672, 5.274482188782235, 4.778069437821942, 5.242812863383658, 5.160402171741459, 5.19609857617269, 5.068834270587502, 5.160402171741459, 5.156402076006938, 5.1314482673319555]",3.802659267270451,25.96113872528076,200,10,20,20
"[5.696872187821167, 5.625816817483538, 5.58692680136284, 5.571291899143808, 5.571187160954179, 5.557041811330955, 5.556641631569061, 5.5556894680466575, 5.5445261025635695, 5.530224217313796, 5.4798496656888505, 5.479781524229124, 5.475858455551565, 5.467741594581679, 5.456452968951434, 5.446372114306051, 5.444432701356557, 5.435579894590318, 5.4342547085811015, 5.433595172162796]","[5.4798496656888505, 5.153799353818814, 5.297956631040524, 4.754014846809186, 4.975489388025576, 5.287641497477013, 4.859459158216198, 5.351536942117271, 5.365757024378893, 5.258857461990591, 5.253391906622186, 5.351536942117271, 5.041567587793047, 4.98986514317094, 5.290838253598175, 4.744892935408112, 5.076036514110067, 4.7544556947113366, 5.290838253598175, 5.240205658208222]","[5.696872187821167, 5.625816817483538, 5.58692680136284, 4.754014846809186, 4.975489388025576, 5.557041811330955, 4.859459158216198, 5.351536942117271, 5.365757024378893, 5.258857461990591, 5.4798496656888505, 5.479781524229124, 5.041567587793047, 4.98986514317094, 5.290838253598175, 4.744892935408112, 5.444432701356557, 4.7544556947113366, 5.4342547085811015, 5.240205658208222]",4.59610996663577,25.89381241798401,200,10,20,20
"[5.769735581769698, 5.743668526360884, 5.689792838421087, 5.679800896731939, 5.674589734551642, 5.674503287625501, 5.618486621467246, 5.583553365772023, 5.555857927899462, 5.553821283283606, 5.553227155591686, 5.549856646688048, 5.5431514534835555, 5.5340690433978414, 5.5243480398791664, 5.515655875969651, 5.510612520478932, 5.501361798582046, 5.474598907025187, 5.463665596164086]","[5.20155125245214, 4.911303629165502, 4.745869532089444, 4.989458878784621, 5.410557041688865, 5.052749400718999, 5.070188387703785, 5.1656111412819214, 4.8699759786818095, 5.1656111412819214, 5.296762054740414, 5.080970381452448, 5.019765552148057, 5.5243480398791664, 5.410657049627238, 5.16030897273773, 5.432823513134056, 5.301791679622426, 5.108394227353896, 5.410557041688865]","[5.769735581769698, 4.911303629165502, 4.745869532089444, 4.989458878784621, 5.410557041688865, 5.052749400718999, 5.070188387703785, 5.583553365772023, 5.555857927899462, 5.553821283283606, 5.553227155591686, 5.549856646688048, 5.5431514534835555, 5.5243480398791664, 5.410657049627238, 5.515655875969651, 5.432823513134056, 5.301791679622426, 5.108394227353896, 5.463665596164086]",4.524172201328849,25.8991219997406,200,10,20,20
"[5.625003011024263, 5.557428376939956, 5.5478945883074955, 5.4985223772821135, 5.497264097768413, 5.483338058253434, 5.482603753725269, 5.458820845750535, 5.455193135281958, 5.446648540628233, 5.439121211919519, 5.432244719220343, 5.4321827335156625, 5.421769201075999, 5.415405891601565, 5.415250633188111, 5.4114399608263595, 5.4086861186704915, 5.408063156021284, 5.402211114354463]","[5.482603753725269, 5.016031590205392, 5.037729303544488, 5.271976578850166, 5.2086137799360275, 5.455193135281958, 5.332706209288797, 5.2027967076993855, 5.143960901509259, 5.143960901509259, 5.458820845750535, 5.289582442867189, 5.199064909589807, 5.199479978178919, 5.3421715308677244, 5.280575844751779, 5.118896629891446, 5.221749764185143, 5.191474342541498, 5.286144394364617]","[5.625003011024263, 5.016031590205392, 5.037729303544488, 5.4985223772821135, 5.497264097768413, 5.483338058253434, 5.482603753725269, 5.2027967076993855, 5.143960901509259, 5.143960901509259, 5.458820845750535, 5.432244719220343, 5.199064909589807, 5.421769201075999, 5.3421715308677244, 5.415250633188111, 5.118896629891446, 5.4086861186704915, 5.408063156021284, 5.402211114354463]",4.722217950073822,25.906418800354004,200,10,20,20
"[5.062636442369115, 5.032909342774477, 5.016802892332644, 5.012890930114914, 5.001244762812807, 4.996150173098609, 4.989813121886933, 4.962529986734835, 4.962257740779575, 4.951643207229316, 4.943659981729563, 4.939559915277456, 4.932082165435444, 4.929896491847797, 4.906667789004261, 4.897713580231233, 4.896165024831462, 4.892035190302311, 4.866658364535218, 4.8657091816497635]","[4.665233215117638, 4.536896654641181, 4.673258951417573, 4.796593798918738, 4.650140525718872, 4.820451430198439, 4.413073795173675, 4.504893464240594, 4.544520538913936, 4.734242163190283, 5.016802892332644, 4.744025164716133, 4.590363125871638, 4.556343048145973, 4.5331592388071975, 4.906667789004261, 4.2868542473882725, 4.3584351871715326, 4.906667789004261, 4.627842865073478]","[5.062636442369115, 5.032909342774477, 5.016802892332644, 4.796593798918738, 5.001244762812807, 4.820451430198439, 4.413073795173675, 4.504893464240594, 4.962257740779575, 4.734242163190283, 5.016802892332644, 4.939559915277456, 4.590363125871638, 4.556343048145973, 4.906667789004261, 4.906667789004261, 4.896165024831462, 4.892035190302311, 4.866658364535218, 4.627842865073478]",4.129430719331139,25.87942147254944,200,10,20,20
"[5.141249819672616, 5.085263028621039, 4.977816649569054, 4.950232250539234, 4.8984377337920355, 4.862629923733435, 4.82555942652174, 4.823414108801942, 4.812151414970726, 4.808040496588511, 4.795654078695401, 4.789981311929994, 4.7819460189840655, 4.781881559969444, 4.765471135561686, 4.757769776561921, 4.754886259181326, 4.752712696225801, 4.751128607280225, 4.750285692688533]","[4.400289861009581, 4.512159669075767, 4.765471135561686, 4.425074557556098, 4.382808240668353, 4.656029521675881, 4.412878655242558, 4.494309053367692, 4.378833371418031, 4.3951712775251774, 4.369821722318064, 4.719073789751525, 4.490776725088542, 4.65387989335018, 4.322576323460288, 4.590561739491237, 4.27869790579331, 4.233081464810377, 4.40573091130844, 4.61368834474659]","[5.141249819672616, 5.085263028621039, 4.977816649569054, 4.425074557556098, 4.8984377337920355, 4.862629923733435, 4.82555942652174, 4.494309053367692, 4.812151414970726, 4.808040496588511, 4.795654078695401, 4.719073789751525, 4.490776725088542, 4.781881559969444, 4.765471135561686, 4.757769776561921, 4.27869790579331, 4.233081464810377, 4.40573091130844, 4.61368834474659]",3.8525479465903785,25.916884660720825,200,10,20,20
