"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,15.081862688064575,100,10
"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,15.00638484954834,100,10
"[4.575473347629905, 4.572955237870999, 4.558397067550824, 4.519987985410103, 4.454740537842366]","[3.826770513547812, 4.209412075151636, 3.6544941023889614, 4.307692790012225, 4.283691159767036]",3.4332636974077206,15.00638484954834,100,10
"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,15.151696681976318,100,10
"[4.575473347629905, 4.572955237870999, 4.558397067550824, 4.519987985410103, 4.454740537842366]","[3.826770513547812, 4.209412075151636, 3.6544941023889614, 4.307692790012225, 4.283691159767036]",3.4332636974077206,15.151696681976318,100,10
"[5.731120244294702, 5.717971972598549, 5.7127520040251705, 5.67263233623929, 5.612708277194281]","[5.612708277194281, 5.100383909561723, 5.100383909561723, 5.566359250575643, 5.034772890042763]",4.652386309213609,15.151696681976318,100,10
"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,14.843759298324585,100,10
"[4.575473347629905, 4.572955237870999, 4.558397067550824, 4.519987985410103, 4.454740537842366]","[3.826770513547812, 4.209412075151636, 3.6544941023889614, 4.307692790012225, 4.283691159767036]",3.4332636974077206,14.843759298324585,100,10
"[5.731120244294702, 5.717971972598549, 5.7127520040251705, 5.67263233623929, 5.612708277194281]","[5.612708277194281, 5.100383909561723, 5.100383909561723, 5.566359250575643, 5.034772890042763]",4.652386309213609,14.843759298324585,100,10
"[5.309058097778333, 5.23869991021883, 5.212178560413539, 5.201468943799652, 5.182835948962958]","[5.096988971371098, 5.157462816025405, 4.354718425112157, 5.051020540272639, 4.838266947141699]",4.291318416160651,14.843759298324585,100,10
"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,14.959222078323364,100,10
"[4.575473347629905, 4.572955237870999, 4.558397067550824, 4.519987985410103, 4.454740537842366]","[3.826770513547812, 4.209412075151636, 3.6544941023889614, 4.307692790012225, 4.283691159767036]",3.4332636974077206,14.959222078323364,100,10
"[5.731120244294702, 5.717971972598549, 5.7127520040251705, 5.67263233623929, 5.612708277194281]","[5.612708277194281, 5.100383909561723, 5.100383909561723, 5.566359250575643, 5.034772890042763]",4.652386309213609,14.959222078323364,100,10
"[5.309058097778333, 5.23869991021883, 5.212178560413539, 5.201468943799652, 5.182835948962958]","[5.096988971371098, 5.157462816025405, 4.354718425112157, 5.051020540272639, 4.838266947141699]",4.291318416160651,14.959222078323364,100,10
"[5.879183145625576, 5.733779331526321, 5.714131748676788, 5.67709497774008, 5.676948247552782]","[5.026671279153363, 5.345364376323035, 5.2954304786475985, 5.382064355521462, 5.331360237934155]",4.470015314218179,14.959222078323364,100,10
"[5.48379583717129, 5.419298932974624, 5.398333463526019, 5.391698820992454, 5.374454867740637]","[4.847495995323497, 5.115544267074238, 5.256296906317864, 4.907763098370304, 4.782162108825211]",4.445524699346712,14.975460052490234,100,10
